fid,PROV_ID,PROV_NOMB,DIST_ID,DIST_NOMB,CORR_ID,CORR_NOMB,CORR_LEY,LEY_MOD_C,GACETA_C,GACE_MOD_C,Shape_Leng,Shape_Area,REGI_ID,CORR_CODE,DIST_CODE
676,"02",COCLÉ,"06",PENONOMÉ,"06",PAJONAL,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,"LEY N° 58 DEL 29 DE JULIO DE 1998, LEY N° 296 DEL 26 DE ABRIL DE 2022",GA 29524-B,"GA 23602, GA 29524-B",56885.6918122989,63784811.0821978,"0208","020606","0206"
677,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"06",VISTA ALEGRE,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,22216.3333558068,11371549.124075,"1304","130106","1301"
678,"05",DARIÉN,"03",SANTA FE,"17",ZAPALLAL,LEY N° 35 DEL 17 DE NOVIEMBRE DE 2014,LEY N° 57 DEL 14 DE JULIO DE 2017,GA 27666,GA 28322-A,101653.755847878,149554839.053827,"0505","050317","0503"
679,"05",DARIÉN,"02",PINOGANA,"08",METETÍ,LEY N° 58 DEL 29 DE JULIO DE 1998,LEY N° 57 DEL 14 DE JULIO DE 2017,GA 23602,GA 28322-A,346131.425530486,889779749.390132,"0504","050208","0502"
680,"05",DARIÉN,"01",CHEPIGANA,"01",LA PALMA,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 58 DEL 29 DE JULIO DE 1998,GA 19965,GA 23602,367471.062054772,570945165.622516,"0501","050101","0501"
681,"05",DARIÉN,"01",CHEPIGANA,"04",GARACHINÉ,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 22 DEL 8 DE NOVIEMBRE DE 1983,GA 19965,GA 19976,97065.3436962559,199514912.457757,"0501","050104","0501"
682,"03",COLÓN,"04",PORTOBELO,"01",PORTOBELO,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,N/A,GA 19981,N/A,134248.490377805,244672154.299158,"0310","030401","0304"
683,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"10",LAS DELICIAS,LEY N° 18 DEL 26 DE FEBRERO DE 2009,LEY N° 188 DEL 4 DE DICIEMBREDE 2020,GA 26261,GA 29170-A,83052.7157300247,181138156.255051,"0102","010210","0102"
684,"04",CHIRIQUÍ,"08",GUALACA,"02",HORNITO,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,N/A,GA 20047,N/A,130054.663795729,171124990.898455,"0412","040802","0408"
685,"05",DARIÉN,"02",PINOGANA,"09",COMARCA KUNA DE WARGANDI,LEY N° 34 DEL 25 DE JULIO DE 2000,LEY N° 57 DEL 14 DE JULIO DE 2017,GA 24106,28322-A,198279.573850408,947221272.584574,"0505","050209","0502"
686,"05",DARIÉN,"03",SANTA FE,"13",AGUA FRÍA,LEY N° 58 DEL 29 DE JULIO DE 1998,LEY N° 57 DEL 14 DE JULIO DE 2017,GA 19965,28322-A,126056.649406398,306259884.176327,"0505","050313","0503"
687,"08",PANAMÁ,"05",CHEPO,"08",TORTÍ,LEY N° 58 DEL 29 DE JULIO DE 1998,LEY N° 57 DEL 14 DE JULIO DE 2017,GA 23602,GA 28322-A,286576.084035272,1029177254.87453,"0803","080508","0805"
688,"10",COMARCA KUNA YALA,"01",COMARCA KUNA YALA,"01",NARGANÁ,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,N/A,GA 19960,N/A,592408.776002383,961181349.21612,"1001","100101","1001"
689,"13",PANAMÁ OESTE,"01",ARRAIJÁN,"04",SANTA CLARA,LEY Nº 1 DEL 27 DE OCTUBRE DE 1982,"LEY N° 42 DEL 30 DE ABRIL DE 2003, LEY N° 119 DEL 30 DE DICIEMBRE DE 2013",GA 19965,GA 27443-A,92329.4647524936,53368190.0973042,"1306","130104","1301"
690,"04",CHIRIQUÍ,"02",BARÚ,"03",PROGRESO,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 5 DEL 19 DE ENERO DE 1998,GA 20047,GA 23464,70320.0531816778,55703041.0142653,"0403","040203","0402"
691,"04",CHIRIQUÍ,"10",RENACIMIENTO,"01",RÍO SERENO,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 41 DEL 30 DE ABRIL DE 2003,GA 20047,GA 24794,90186.0049034624,77431230.2178956,"0415","041001","0410"
692,"04",CHIRIQUÍ,"10",RENACIMIENTO,"02",BREÑÓN,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 41 DEL 30 DE ABRIL DE 2003,GA 20047,GA 24794,41279.3729715166,35548016.6522351,"0415","041002","0410"
693,"01",BOCAS DEL TORO,"02",CHANGUINOLA,"18",BARRANCO ADENTRO,LEY N° 40 DEL 30 DE ABRIL DE 2003,"LEY N° 18 DEL 26 DE FEBRERO DE 2009, LEY N° 172 DE 19 DE OCTUBRE DE 2020",GA 24794,"GA 26233, GA 29169-B",24181.2336176479,20023103.7850638,"0102","010218","0102"
694,"05",DARIÉN,"02",PINOGANA,"06",YAPE,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 22 DEL 8 DE NOVIEMBRE DE 1983,GA 19965,GA 19976,197210.853227713,520670879.977048,"0503","050206","0502"
695,"03",COLÓN,"01",COLÓN,"06",CRISTÓBAL,LEY N° 1 DEL 27 DE OCTUBRE DE 1982,LEY N° 20 DEL 30 DE SEPTIEMBRE DE 2014,GA 19981,GA 27634-A,2378245.12835796,412102502.480266,"0305","030106","0301"
696,"04",CHIRIQUÍ,"02",BARÚ,"06",EL PALMAR,LEY N° 46 DEL 14 DE AGOSTO DE 2018,N/A,GA 28591-B,N/A,95066.6036493523,98197822.6826753,"0402","040206","0402"
697,"02",COCLÉ,"01",AGUADULCE,"01",AGUADULCE,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,LEY N° 58 DEL 29 DE JULIO DE 1998,GA 22526,GA 23602,62412.3416569341,50412423.0160826,"0201","020101","0201"
698,"02",COCLÉ,"04",NATÁ,"01",NATÁ,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,LEY N° 58 DEL 29 DE JULIO DE 1998,GA 22526,GA 23602,114997.093671089,175161654.121388,"0206","020401","0204"
699,"02",COCLÉ,"04",NATÁ,"02",CAPELLANÍA,LEY N° 2 DEL 21 DE OCTUBRE DE 1981 (DEROGADA) CÓDIGO ADMINISTRATIVO 1916,LEY N° 58 DEL 29 DE JULIO DE 1998,GA 22526,GA 23602,38199.1464788392,39421590.2682291,"0206","020402","0204"
